Inst Code,Institute Name,Place,Dist Code,"Co
Educati on",College Type,Year of Estab,Branch Code,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,Tuition Fee,"TS
Affiliated To",
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSE,COMPUTER SCIENCE AND ENGINEERING,77336,77336,142335,142335,145158,145158,77336,77336,114978,123855,139190,139190,155457,155457,153964,154258,136386,136386,75000,JNTUH,
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",115287,115287,115287,115287,115287,115287,115287,115287,146191,146191,115287,115287,115287,115287,115287,115287,115287,115287,75000,JNTUH,
TPCE,TALLA PADMAVATHI COLL OF ENGINEERING,KAZIPET,HNK,COED,PVT,2008,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,75000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CIV,CIVIL ENGINEERING,82434,82434,155680,155680,142789,142789,82434,82434,145972,145972,132234,132234,149097,149097,147196,147196,82434,82434,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),57536,94048,135019,135019,101926,104165,93678,95946,96533,96533,117889,117889,153014,153650,156791,156791,111041,111041,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSE,COMPUTER SCIENCE AND ENGINEERING,43471,44711,75521,90203,67216,68111,64246,64246,64132,64132,80701,86892,115505,115505,140961,145470,61065,63689,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",54225,64578,119754,138328,94507,95248,90309,90309,89201,94106,116446,116446,149920,149920,156302,156302,95586,95586,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,64513,64513,111257,126472,104357,112941,64513,64513,107711,112082,127363,132782,152568,154272,149436,156333,135274,142433,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,86431,86431,138450,138450,129636,140263,146359,146359,132543,132677,86431,140436,155453,156192,156834,156834,86431,86431,105000,JNTUH,
VAGE,VAAGDEVI COLLEGE OF ENGINEERING (AUTONOMOUS),WARANGAL,WGL,COED,PVT,1998,MEC,MECHANICAL ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,105000,JNTUH,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CIV,CIVIL ENGINEERING,39522,41780,107501,107501,66005,66005,39522,78011,67771,78943,76568,84313,85671,109483,71980,102266,54440,63930,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSE,COMPUTER SCIENCE AND ENGINEERING,2201,2269,7050,7050,3008,3907,12034,12034,3801,3928,6072,6916,12291,14525,15423,16759,2358,2405,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",2710,2778,7828,7828,3660,3702,2710,2778,4443,4870,2710,8084,16573,17745,17936,21167,2882,2902,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,9236,9419,25424,31855,11996,15459,9236,22133,13616,14367,23913,23913,38003,39135,39327,46679,9603,9962,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,19172,19172,60311,60311,34529,34529,19172,19172,31987,42601,68831,69134,59953,59953,52244,64490,24557,24557,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,INF,INFORMATION TECHNOLOGY,4691,4707,13894,15788,6818,7973,39673,39673,7247,8383,7335,13711,32471,32471,33106,46248,4975,5183,140000,OU,
VASV,VASAVI COLLEGE OF ENGINEERING,HYDERABAD,HYD,COED,PVT,1981,MEC,MECHANICAL ENGINEERING,32289,46632,91928,91928,47045,107937,32289,46632,61597,93858,75510,75510,89138,147472,68957,115157,43859,92442,140000,OU,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CIV,CIVIL ENGINEERING,96975,96975,96975,96975,142091,142091,96975,96975,126596,127593,127956,127956,138700,156005,150430,155964,96975,96975,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,37625,37625,104116,122713,54897,71471,37625,37625,51245,61210,77719,77719,141110,143447,155140,155140,40803,40803,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),37263,37263,70117,70117,54175,57677,105920,105920,50230,55922,110986,127744,144156,149552,156514,156514,38451,39099,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),35463,36877,72504,98537,49569,54856,106042,108122,48653,50167,99190,109557,128614,144177,156517,156807,35463,36877,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSE,COMPUTER SCIENCE AND ENGINEERING,21802,22242,53472,53472,33971,33971,49406,49406,29600,31932,58293,74726,72685,72685,76041,76041,25294,25294,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",32713,32713,64029,98783,41899,41899,85804,85804,47429,48368,98017,102225,114085,140049,140742,148378,32739,32739,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,50437,50437,105146,105146,64956,68793,63855,72205,63753,71922,136781,146789,149347,152616,152019,152019,50437,57048,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,57858,61743,132050,142786,100966,112880,57858,61743,86325,111333,129754,129754,153214,156317,156066,156066,114453,115145,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,INF,INFORMATION TECHNOLOGY,35268,37591,92936,108769,57003,57003,100829,100829,55913,62109,94423,97311,147273,152567,154547,154547,38832,38832,85000,JNTUH,
VBIT,VIGNAN BHARATI INSTITUTE OF TECHNOLOGY (AUTONOMOUS),GHATKESAR,MDL,COED,PVT,2004,MEC,MECHANICAL ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,85000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CIV,CIVIL ENGINEERING,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,156840,64000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),75079,124605,120847,145380,135235,135235,102981,124605,114943,145611,146792,146792,151477,151477,151119,155297,103487,143635,64000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSE,COMPUTER SCIENCE AND ENGINEERING,38521,47236,77280,102313,59235,59244,68345,68345,64915,67249,70228,104472,118009,134086,117048,150920,63556,63556,64000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,CSM,"COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE
LEARNING)",62138,62138,105894,105894,107585,107585,62138,62138,63087,104604,71253,98983,149724,150042,151743,151743,68893,84533,64000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,91979,91979,146325,146325,118079,139187,91979,91979,119942,133102,110448,138411,148664,152404,136653,147238,110937,110937,64000,JNTUH,
VCET,VISWESWARAYA COLL OF ENGG AND TECHNOLOGY,IBRAHIMPATAN,RR,COED,PVT,2007,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,64768,64768,146324,146324,78394,78394,64768,64768,64768,64768,64768,64768,131301,131301,64768,108526,64768,64768,64000,JNTUH,
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,50929,61352,111700,111700,78434,93617,50929,61352,72568,87033,102698,102698,149358,150802,57579,67111,53476,63058,100000,JNTUH,
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CIV,CIVIL ENGINEERING,80812,80812,80812,80812,146594,146594,80812,80812,126089,126089,146288,146288,80812,80812,91848,91848,80812,80812,100000,JNTUH,
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),50535,71628,136875,141897,75456,80815,50535,71628,80962,92762,132171,132171,154075,154075,153822,153822,68965,71628,100000,JNTUH,
VGNT,VIGNAN INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),DESHMUKHI,YBG,COED,PVT,1999,CSE,COMPUTER SCIENCE AND ENGINEERING,32171,32171,68023,68023,43998,43998,108752,108752,43791,43791,64689,64689,116818,116818,132249,143654,33978,33978,100000,JNTUH,
